Name,ParticleCount,EmissionTime,MinLife,MaxLife,MinHorizAngle,MaxHorizAngle,MinVertAngle,MaxVertAngle,MinSpeed,MaxSpeed,StartX,StartY,StartZ,TargetedEndZ,Gravity,OrientToMovement,OrientToParentType,BounceFromGround,IsIsoParticle,IsoLayer,ParticleSwf,ParticleExportName,AdditiveBlend,Inertia,Slowdown,StartScale,EndScale,MinRotate,MaxRotate,ParticleFadeOutTime,ScaleTimeline,FadeInTime,FadeOutTime,StartAngleMin,StartAngleMax,ScaleRandomMin,ScaleRandomMax,Alpha,OrientToParent,StartRadiusMin,StartRadiusMax,StartRadius
,,,,,,,,,,,,,,,,,,,,,,d2,FALSE,,,,,,,,,,,,,,,,,,,
Spawn_Dust_PitTrap,1,100,800,1200,360,360,60,90,75,100,0,0,0,0,2000,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,d1,FALSE,15,0,80,100,-20,30,800,TRUE,0,600,0,0,100,100,100,,0,0,
Spawn_Grass,5,100,300,500,0,360,20,90,125,300,0,0,-10,0,1000,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,g1,FALSE,4,0,60,20,-30,30,100,TRUE,0,0,0,0,100,100,100,,40,40,
,,,,,,,,,,,,,,,,,,,,,,g2,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,g3,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,g4,FALSE,,,,,,,,,,,,,,,,,,,
Spawn_Grass_offsetZ,5,100,300,500,0,360,20,90,125,300,0,0,-140,0,1000,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,g1,FALSE,4,0,60,20,-30,30,100,TRUE,0,0,0,0,100,100,100,,40,40,
,,,,,,,,,,,,,,,,,,,,,,g2,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,g3,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,g4,FALSE,,,,,,,,,,,,,,,,,,,
Spawn_ring,2,20,450,450,0,360,0,360,1,1,0,0,160,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,isometric_soft_smokering1,FALSE,100,0,10,200,0,0,800,TRUE,350,100,0,0,100,100,100,,1,1,
Spawn_Rocks,5,70,500,750,0,360,20,90,130,750,0,0,-15,0,3500,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,debris3,FALSE,8,0,200,30,-60,60,150,TRUE,0,0,0,0,100,100,100,,50,50,
,,,,,,,,,,,,,,,,,,,,,,debris1,FALSE,,,,,,,,,,,,,,,,,,,
Spawn_Smoke_ring,1,0,800,1200,0,0,0,0,75,100,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,skeleton_deploy_dust_ring,FALSE,0,0,100,100,0,0,800,TRUE,0,600,0,0,100,100,100,,0,0,
speartrap_projectile_trail,1,10,300,800,0,0,0,0,0,0,0,0,0,0,0,FALSE,HorizontalAngle,TRUE,FALSE,Object,sc/buildings.sc,smoke01,TRUE,0,0,30,30,-90,90,100,TRUE,0,0,-180,180,70,120,100,,120,120,
speed_fountain_cc_bottleDrop,1,1,800,800,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,speed_bottleDrop_cc,FALSE,0,0,100,100,0,0,0,TRUE,0,0,0,0,100,100,100,,0,0,
Speed_range_glow_cc,1,60000,60000,60000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_3,TRUE,0,0,222,222,0,0,0,TRUE,0,0,0,0,100,100,100,,0,0,
Speed_range_wave,1,60000,60000,60000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Ground,sc/buildings_cc.sc,speed_range_wave_cc,TRUE,0,0,50,50,0,0,0,FALSE,0,0,0,0,100,100,30,,0,0,
Speed_range_wave_cc,1,60000,60000,60000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Ground,sc/buildings_cc.sc,speed_range_wave_cc,TRUE,0,0,50,50,0,0,0,FALSE,0,0,0,0,100,100,30,,0,0,
Speed_ripple_cc,1,60000,60000,60000,0,0,0,0,0,0,-150,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Top,sc/buildings_cc.sc,speed_ripple_ring_cc,TRUE,0,0,30,50,0,0,300,FALSE,0,0,0,0,100,100,30,,0,0,
Speed_sparks_cc,100,9500,2000,2000,0,360,0,1,1,1,0,0,0,0,-10,TRUE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings_cc.sc,speed_spark_cc,TRUE,0,0,50,20,0,0,700,TRUE,500,30,0,0,20,40,100,,0,400,
SpeedFountain_circleLines_lvl5,25,29500,2000,2000,0,360,0,0,0,0,0,0,0,0,0,TRUE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,speedup_circleLine_varA,TRUE,0,0,100,100,0,0,250,TRUE,10,30,-180,180,120,145,100,,1,1,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varB,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varC,TRUE,,,,,,,,,,,,,,,,,,,
SpeedFountain_circleLinesTop_lvl5,30,27500,2000,2000,0,360,0,360,0,0,0,0,100,0,-80,TRUE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,speedup_circleLine_varB,TRUE,0,0,100,100,0,0,250,TRUE,10,30,-180,180,90,111,100,,1,1,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varC,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varA,TRUE,,,,,,,,,,,,,,,,,,,
SpeedFountain_deploy_range_anim_lvl5,8,600000,600000,600000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_2,TRUE,0,0,10,178,0,0,800,TRUE,50,0,0,0,100,100,100,,0,0,
SpeedFountain_deploy_range_glow_lvl5,1,600000,600000,600000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_3,TRUE,0,0,222,222,0,0,1500,TRUE,0,0,0,0,100,100,100,,0,0,
SpeedFountain_deploy_range_high_lvl5,15,28000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_vert,TRUE,0,0,178,178,0,0,7000,FALSE,100,0,0,0,96,106,100,,0,0,
SpeedFountain_deploy_range_low_lvl5,2,600000,600000,600000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_2,TRUE,20,0,178,178,0,0,500,TRUE,100,0,0,0,100,100,100,,0,0,
SpeedFountain_sparks_lvl5,250,29500,1500,1500,0,360,0,1,1,1,0,0,0,0,-700,TRUE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,spark_dark,TRUE,80,0,110,70,0,0,700,TRUE,500,30,-180,180,20,40,100,,400,400,
speedup_bottleDrop,1,1,800,800,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,speedup_bottleDrop,FALSE,0,0,100,100,0,0,0,TRUE,0,0,0,0,100,100,100,,0,0,
Speedup_circleLines_lvl1,10,9500,2000,2000,0,360,0,0,0,0,0,0,0,0,0,TRUE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,speedup_circleLine_varA,TRUE,0,0,100,100,0,0,250,TRUE,10,30,-180,180,120,145,100,,1,1,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varB,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varC,TRUE,,,,,,,,,,,,,,,,,,,
Speedup_circleLines_lvl2,15,14500,2000,2000,0,360,0,0,0,0,0,0,0,0,0,TRUE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,speedup_circleLine_varA,TRUE,0,0,100,100,0,0,250,TRUE,10,30,-180,180,120,145,100,,1,1,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varB,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varC,TRUE,,,,,,,,,,,,,,,,,,,
Speedup_circleLines_lvl3,20,20000,2000,2000,0,360,0,0,0,0,0,0,0,0,0,TRUE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,speedup_circleLine_varA,TRUE,0,0,100,100,0,0,250,TRUE,10,30,-180,180,120,145,100,,1,1,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varB,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varC,TRUE,,,,,,,,,,,,,,,,,,,
Speedup_circleLines_lvl4,25,24500,2000,2000,0,360,0,0,0,0,0,0,0,0,0,TRUE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,speedup_circleLine_varA,TRUE,0,0,100,100,0,0,250,TRUE,10,30,-180,180,120,145,100,,1,1,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varB,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varC,TRUE,,,,,,,,,,,,,,,,,,,
Speedup_circleLines_lvl5,25,29500,2000,2000,0,360,0,0,0,0,0,0,0,0,0,TRUE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,speedup_circleLine_varA,TRUE,0,0,100,100,0,0,250,TRUE,10,30,-180,180,120,145,100,,1,1,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varB,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varC,TRUE,,,,,,,,,,,,,,,,,,,
Speedup_circleLines_lvl6,25,34500,2000,2000,0,360,0,0,0,0,0,0,0,0,0,TRUE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,speedup_circleLine_varA,TRUE,0,0,100,100,0,0,250,TRUE,10,30,-180,180,120,145,100,,1,1,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varB,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varC,TRUE,,,,,,,,,,,,,,,,,,,
Speedup_circleLinesTop_lvl1,13,8500,2000,2000,0,360,0,360,0,0,0,0,100,0,-80,TRUE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,speedup_circleLine_varB,TRUE,0,0,100,100,0,0,250,TRUE,10,30,-180,180,90,111,100,,1,1,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varC,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varA,TRUE,,,,,,,,,,,,,,,,,,,
Speedup_circleLinesTop_lvl2,19,13500,2000,2000,0,360,0,360,0,0,0,0,100,0,-80,TRUE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,speedup_circleLine_varB,TRUE,0,0,100,100,0,0,250,TRUE,10,30,-180,180,90,111,100,,1,1,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varC,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varA,TRUE,,,,,,,,,,,,,,,,,,,
Speedup_circleLinesTop_lvl3,26,17000,2000,2000,0,360,0,360,0,0,0,0,100,0,-80,TRUE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,speedup_circleLine_varB,TRUE,0,0,100,100,0,0,250,TRUE,10,30,-180,180,90,111,100,,1,1,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varC,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varA,TRUE,,,,,,,,,,,,,,,,,,,
Speedup_circleLinesTop_lvl4,30,22500,2000,2000,0,360,0,360,0,0,0,0,100,0,-80,TRUE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,speedup_circleLine_varB,TRUE,0,0,100,100,0,0,250,TRUE,10,30,-180,180,90,111,100,,1,1,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varC,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varA,TRUE,,,,,,,,,,,,,,,,,,,
Speedup_circleLinesTop_lvl5,30,27500,2000,2000,0,360,0,360,0,0,0,0,100,0,-80,TRUE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,speedup_circleLine_varB,TRUE,0,0,100,100,0,0,250,TRUE,10,30,-180,180,90,111,100,,1,1,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varC,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varA,TRUE,,,,,,,,,,,,,,,,,,,
Speedup_circleLinesTop_lvl6,30,32500,2000,2000,0,360,0,360,0,0,0,0,100,0,-80,TRUE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,speedup_circleLine_varB,TRUE,0,0,100,100,0,0,250,TRUE,10,30,-180,180,90,111,100,,1,1,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varC,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,speedup_circleLine_varA,TRUE,,,,,,,,,,,,,,,,,,,
Speedup_deploy_range_anim_lvl1,2,100,500,1200,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_2,TRUE,0,0,10,178,0,0,800,TRUE,50,0,0,0,100,100,100,,0,0,
Speedup_deploy_range_anim_lvl2,4,110,500,1200,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_2,TRUE,0,0,10,178,0,0,800,TRUE,50,0,0,0,100,100,100,,0,0,
Speedup_deploy_range_anim_lvl3,6,120,500,1200,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_2,TRUE,0,0,10,178,0,0,800,TRUE,50,0,0,0,100,100,100,,0,0,
Speedup_deploy_range_anim_lvl4,8,150,500,1200,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_2,TRUE,0,0,10,178,0,0,800,TRUE,50,0,0,0,100,100,100,,0,0,
Speedup_deploy_range_anim_lvl5,8,150,500,1200,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_2,TRUE,0,0,10,178,0,0,800,TRUE,50,0,0,0,100,100,100,,0,0,
Speedup_deploy_range_anim_lvl6,8,150,500,1200,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_2,TRUE,0,0,10,178,0,0,800,TRUE,50,0,0,0,100,100,100,,0,0,
Speedup_deploy_range_glow_lvl1,1,1,10500,10500,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_3,TRUE,0,0,222,222,0,0,1500,TRUE,0,0,0,0,100,100,100,,0,0,
Speedup_deploy_range_glow_lvl2,1,1,15500,15500,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_3,TRUE,0,0,222,222,0,0,1500,TRUE,0,0,0,0,100,100,100,,0,0,
Speedup_deploy_range_glow_lvl3,1,1,21000,21000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_3,TRUE,0,0,222,222,0,0,1500,TRUE,0,0,0,0,100,100,100,,0,0,
Speedup_deploy_range_glow_lvl4,1,1,25500,25500,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_3,TRUE,0,0,222,222,0,0,1500,TRUE,0,0,0,0,100,100,100,,0,0,
Speedup_deploy_range_glow_lvl5,1,1,30500,30500,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_3,TRUE,0,0,222,222,0,0,1500,TRUE,0,0,0,0,100,100,100,,0,0,
Speedup_deploy_range_glow_lvl6,1,1,35500,35500,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_3,TRUE,0,0,222,222,0,0,1500,TRUE,0,0,0,0,100,100,100,,0,0,
Speedup_deploy_range_high_lvl1,5,8500,3000,4000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_vert,TRUE,0,0,178,178,0,0,7000,FALSE,100,0,0,0,96,106,100,,0,0,
Speedup_deploy_range_high_lvl2,8,13000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_vert,TRUE,0,0,178,178,0,0,7000,FALSE,100,0,0,0,96,106,100,,0,0,
Speedup_deploy_range_high_lvl3,12,18500,3000,4000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_vert,TRUE,0,0,178,178,0,0,7000,FALSE,100,0,0,0,96,106,100,,0,0,
Speedup_deploy_range_high_lvl4,15,23000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_vert,TRUE,0,0,178,178,0,0,7000,FALSE,100,0,0,0,96,106,100,,0,0,
Speedup_deploy_range_high_lvl5,15,28000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_vert,TRUE,0,0,178,178,0,0,7000,FALSE,100,0,0,0,96,106,100,,0,0,
Speedup_deploy_range_high_lvl6,15,33000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_vert,TRUE,0,0,178,178,0,0,7000,FALSE,100,0,0,0,96,106,100,,0,0,
Speedup_deploy_range_low_cc,1,10500,10500,10500,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_2,TRUE,0,0,178,178,0,0,0,TRUE,0,0,0,0,100,100,100,,0,0,
Speedup_deploy_range_low_lvl1,2,1,10500,10500,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_2,TRUE,20,0,178,178,0,0,500,TRUE,100,0,0,0,100,100,100,,0,0,
Speedup_deploy_range_low_lvl2,2,1,15000,15000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_2,TRUE,20,0,178,178,0,0,500,TRUE,100,0,0,0,100,100,100,,0,0,
Speedup_deploy_range_low_lvl3,2,1,20000,20000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_2,TRUE,20,0,178,178,0,0,500,TRUE,100,0,0,0,100,100,100,,0,0,
Speedup_deploy_range_low_lvl4,2,1,25500,25500,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_2,TRUE,20,0,178,178,0,0,500,TRUE,100,0,0,0,100,100,100,,0,0,
Speedup_deploy_range_low_lvl5,2,1,30500,30500,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_2,TRUE,20,0,178,178,0,0,500,TRUE,100,0,0,0,100,100,100,,0,0,
Speedup_deploy_range_low_lvl6,2,1,35500,35500,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,speedup_range_marker_2,TRUE,20,0,178,178,0,0,500,TRUE,100,0,0,0,100,100,100,,0,0,
Speedup_sparks_lvl1,20,9500,1500,1500,0,360,0,1,1,1,0,0,0,0,-700,TRUE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,spark_dark,TRUE,80,0,110,70,0,0,700,TRUE,500,30,-180,180,20,40,100,,400,400,
Speedup_sparks_lvl2,22,14500,1500,1500,0,360,0,1,1,1,0,0,0,0,-700,TRUE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,spark_dark,TRUE,80,0,70,70,0,0,700,TRUE,500,30,-180,180,20,40,100,,400,400,
Speedup_sparks_lvl3,24,20000,1500,1500,0,360,0,1,1,1,0,0,0,0,-700,TRUE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,spark_dark,TRUE,80,0,110,70,0,0,700,TRUE,500,30,-180,180,20,40,100,,400,400,
Speedup_sparks_lvl4,26,24500,1500,1500,0,360,0,1,1,1,0,0,0,0,-700,TRUE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,spark_dark,TRUE,80,0,110,70,0,0,700,TRUE,500,30,-180,180,20,40,100,,400,400,
Speedup_sparks_lvl5,28,29500,1500,1500,0,360,0,1,1,1,0,0,0,0,-700,TRUE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,spark_dark,TRUE,80,0,110,70,0,0,700,TRUE,500,30,-180,180,20,40,100,,400,400,
Speedup_sparks_lvl6,30,34500,1500,1500,0,360,0,1,1,1,0,0,0,0,-700,TRUE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,spark_dark,TRUE,80,0,110,70,0,0,700,TRUE,500,30,-180,180,20,40,100,,400,400,
spell_factory_smoke,15,3000,2000,3000,-50,-100,50,100,50,80,0,0,-130,0,-4,FALSE,Disabled,FALSE,TRUE,Object,sc/buildings.sc,soft_smoke1,FALSE,0,200,20,70,-90,90,1600,TRUE,1600,1000,-90,180,100,100,19,,65,90,
Splat,1,1,500,700,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,elixir_burst_1,FALSE,0,0,70,70,0,0,0,TRUE,0,0,0,0,100,100,100,,0,0,
,,,,,,,,,,,,,,,,,,,,,,elixir_burst_2,FALSE,,,,,,,,,,,,,,,,,,,
SplatBig,1,1,500,700,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,elixir_burst_1,FALSE,0,0,170,170,0,0,0,TRUE,0,0,0,0,100,100,100,,0,0,
,,,,,,,,,,,,,,,,,,,,,,elixir_burst_2,FALSE,,,,,,,,,,,,,,,,,,,
SplatMedium,1,1,500,700,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,elixir_burst_1,FALSE,0,0,100,100,0,0,0,TRUE,0,0,0,0,100,100,100,,0,0,
,,,,,,,,,,,,,,,,,,,,,,elixir_burst_2,FALSE,,,,,,,,,,,,,,,,,,,
SplatMediumMecha,1,1,500,700,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/chr_mecha.sc,elixir_burst_1,FALSE,0,0,100,100,0,0,0,TRUE,0,0,0,0,100,100,100,,0,0,
,,,,,,,,,,,,,,,,,,,,,,elixir_burst_2,FALSE,,,,,,,,,,,,,,,,,,,
Steal Capital Gold,3,100,300,1300,0,360,80,90,1200,1700,0,0,0,0,2400,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings_cc.sc,coin2_cc,FALSE,0,0,50,80,-180,180,200,FALSE,0,0,0,0,100,100,100,,0,0,
Steal Dark Elixir,5,200,500,1200,360,360,80,90,1500,1500,0,0,0,0,2400,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,deli1,FALSE,0,0,50,110,-45,45,300,TRUE,0,0,0,0,100,100,100,,0,0,
,,,,,,,,,,,,,,,,,,,,,,deli2,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,deli3,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,deli4,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,deli5,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,deli6,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,deli7,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,deli8,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,deli9,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,deli10,FALSE,,,,,,,,,,,,,,,,,,,
Steal Dark Elixir Big,10,200,500,1200,360,360,80,90,1500,1500,0,0,0,0,2400,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,deli1,FALSE,0,0,50,110,-45,45,300,TRUE,0,0,0,0,100,100,100,,0,0,
,,,,,,,,,,,,,,,,,,,,,,deli2,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,deli3,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,deli4,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,deli5,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,deli6,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,deli7,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,deli8,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,deli9,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,deli10,FALSE,,,,,,,,,,,,,,,,,,,
Steal Dark Elixir Mid,8,200,500,1200,360,360,80,90,1500,1500,0,0,0,0,2400,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,deli1,FALSE,0,0,50,110,-45,45,300,TRUE,0,0,0,0,100,100,100,,0,0,
,,,,,,,,,,,,,,,,,,,,,,deli2,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,deli3,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,deli4,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,deli5,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,deli6,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,deli7,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,deli8,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,deli9,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,deli10,FALSE,,,,,,,,,,,,,,,,,,,
