Name,SWF,ExportName,ScaleTimeline,DirectionCount,ParticleEmitter,RotateEmitter,Effect,RotateEffect,SpawnEffect,Speed,StartHeight,StartOffset,IsBallistic,ShadowSWF,ShadowExportName,RandomHitPositionOnCharacters,SmallRandomHitPositionOnBuildings,UseRotate,DirectionFrame,PlayOnce,UseTopLayer,Scale,HitSpell,HitSpellLevel,HitSpellInheritAffectType,DontTrackTarget,BallisticHeight,TrajectoryStyle,FixedTravelTime,MaxTravelTime,DamageDelay,DestroyedEffect,BounceEffect,TargetPosRandomRadius,SlowdownDefencePercent,UseNormalizeLenghtFix,MaxBounceDistance,StopToTargetTime,SmoothDamage,StartOffsetFromGunBone,PenetratingHitBoxWidth,MaxHitBuildings,MaxHitObjects,ReturningProjectile,RetargetRadius,RetargetTimer,3D,UseParentAnimation3D,DepthBiasFront,DepthBiasBack,HasBunkerTroops,HitsGroundAndAir,AllowSkinOverride,PullTarget
SuperDragonProjectile,sc/buildings.sc,Flamer_projectile_1,FALSE,0,Super_dragon_trail,FALSE,,FALSE,,480,120,40,FALSE,,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,120,,0,FALSE,TRUE,0,0,0,0,0,,,100,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Nail Ammo,sc/buildings.sc,nail_ammo,FALSE,0,,FALSE,,FALSE,,1800,160,100,TRUE,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,100,,0,FALSE,FALSE,50,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Nail Ammo 2,sc/buildings.sc,nail_ammo_2,FALSE,0,,FALSE,,FALSE,,1800,160,100,TRUE,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,100,,0,FALSE,FALSE,50,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
DragonRiderProjectile,sc/buildings.sc,dragon_rider_ammo_01,FALSE,0,dragon_rider_projectile_fire_trail,FALSE,,FALSE,,960,107,80,FALSE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
DragonRiderProjectile 2,sc/buildings.sc,dragon_rider_ammo_02,FALSE,0,dragon_rider_projectile_fire_trail_02,FALSE,,FALSE,,960,107,80,FALSE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
DragonRiderProjectile 3,sc/buildings.sc,dragon_rider_ammo_03,FALSE,0,dragon_rider_projectile_fire_trail_03,FALSE,,FALSE,,960,107,80,FALSE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
UnicornHealEnergy,sc/buildings.sc,dummy_particle,FALSE,0,unicorn_projectile_trail,FALSE,,FALSE,,1200,80,38,FALSE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
AirTrapBalloon_lvl8,sc/buildings.sc,air_trap_projectile_lvl8,FALSE,0,,FALSE,,FALSE,,250,0,20,FALSE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,100,,0,FALSE,TRUE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
FireCatapultProjectile1,sc/chr_siege_machine_catapult.sc,firespirit_projectile1,FALSE,6,mortar_lvl8_trail_emitter,FALSE,,FALSE,,500,120,0,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,FireSpiritExplosion,1,FALSE,TRUE,0,0,0,0,0,,,80,0,FALSE,0,0,TRUE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
FireCatapultProjectile2,sc/chr_siege_machine_catapult.sc,firespirit_projectile1,FALSE,6,mortar_lvl8_trail_emitter,FALSE,,FALSE,,500,120,0,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,FireSpiritExplosion,2,FALSE,TRUE,0,0,0,0,0,,,80,0,FALSE,0,0,TRUE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
FireCatapultProjectile3,sc/chr_siege_machine_catapult.sc,firespirit_projectile1,FALSE,6,mortar_lvl8_trail_emitter,FALSE,,FALSE,,500,120,0,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,FireSpiritExplosion,3,FALSE,TRUE,0,0,0,0,0,,,80,0,FALSE,0,0,TRUE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
FireCatapultProjectile4,sc/chr_siege_machine_catapult.sc,firespirit_projectile1,FALSE,6,mortar_lvl8_trail_emitter,FALSE,,FALSE,,500,120,0,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,FireSpiritExplosion,4,FALSE,TRUE,0,0,0,0,0,,,80,0,FALSE,0,0,TRUE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
FireCatapultProjectile5,sc/chr_siege_machine_catapult.sc,firespirit_projectile1,FALSE,6,mortar_lvl8_trail_emitter,FALSE,,FALSE,,500,120,0,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,FireSpiritExplosion,5,FALSE,TRUE,0,0,0,0,0,,,80,0,FALSE,0,0,TRUE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
PhoenixResurrect,sc/buildings.sc,resurrect_particle,FALSE,0,Super_dragon_trail,FALSE,,FALSE,,1600,50,0,FALSE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,120,,0,FALSE,FALSE,0,0,500,0,0,Phoenix_resurrect,,0,0,TRUE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
fireIguanaProto,sc/buildings.sc,poison_lizard_ammo,FALSE,0,,FALSE,,FALSE,,2500,20,40,FALSE,sc/buildings.sc,bolt_projectile_shadow,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
SpellTowerPoisonProjectile,sc/buildings.sc,spell_bottle_poison,FALSE,0,Toxic_skull,FALSE,,FALSE,,100,146,0,TRUE,sc/buildings.sc,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,100,PoisonST,1,TRUE,TRUE,300,4,800,0,0,Elixir Storage Destroyed,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
SpellTowerRageProjectile,sc/buildings.sc,spell_bottle_rage,FALSE,0,rage_smokeRing5,FALSE,,FALSE,,500,170,0,TRUE,sc/buildings.sc,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,100,RageST,1,TRUE,TRUE,300,4,800,0,0,Elixir Storage Destroyed,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
SpellTowerInvisibilityProjectile,sc/buildings.sc,spell_bottle_invisibility,FALSE,0,,FALSE,,FALSE,,100,110,0,TRUE,sc/buildings.sc,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,InvisibilityST,1,TRUE,TRUE,300,4,800,0,0,Elixir Storage Destroyed,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
MonolithProjectileMin,sc/buildings.sc,monolith_projectile_min,TRUE,0,,FALSE,MonolithProjectilTrailMinEffect,TRUE,MonolithAtkMin,2200,220,60,FALSE,,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,100,,0,FALSE,FALSE,0,0,0,0,0,MonolithHitMin,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
MonolithProjectileMed,sc/buildings.sc,monolith_projectile_med,TRUE,0,,TRUE,MonolithProjectilTrailMedEffect,TRUE,MonolithAtkMed,2200,220,60,FALSE,,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,150,,0,FALSE,FALSE,0,0,0,0,0,MonolithHitMed,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
MonolithProjectileMax,sc/buildings.sc,monolith_projectile_max,TRUE,0,,TRUE,MonolithProjectilTrailMaxEffect,TRUE,MonolithAtkMax,2200,220,60,FALSE,,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,200,,0,FALSE,FALSE,0,0,0,0,0,MonolithHitMax,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
PhoenixProjectile,sc/buildings.sc,Phoenix_projectile,FALSE,0,mortar_lvl8_trail_emitter,FALSE,,FALSE,,500,0,0,FALSE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,,0,FALSE,TRUE,0,0,0,0,0,,,80,0,FALSE,0,0,TRUE,TRUE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Frosty_projectile,sc/buildings.sc,frosty_snowball,TRUE,0,frosty_trail_emitter,FALSE,,FALSE,,900,20,60,FALSE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,90,,0,FALSE,FALSE,0,0,0,0,0,,,0,50,FALSE,0,0,FALSE,TRUE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
FrostmiteJump,sc/chr_frostmite.sc,frostmite_lvl1_idle1,FALSE,6,,FALSE,,FALSE,,400,10,0,TRUE,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,130,,0,FALSE,FALSE,120,0,0,0,0,Frostmite Splat,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Rapidfire arrow lvl7,sc/buildings.sc,rapidfire_arrow_ammo_lvl7,FALSE,0,,FALSE,,FALSE,,2500,97,0,FALSE,sc/buildings.sc,bolt_projectile_shadow,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Cannonball16,sc/buildings.sc,basic_turret_ammo16,FALSE,0,Spark Trail B,FALSE,,FALSE,,1200,75,76,FALSE,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
RamRiderProjectile,sc/chr_ram_rider.sc,ram_rider_projectile,FALSE,0,,FALSE,,FALSE,,900,15,40,TRUE,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,100,,0,FALSE,FALSE,40,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
BomberBouncingBombProjectile,sc/chr_b_skeleton.sc,bb_bomber_megabomb_projectile_1,FALSE,6,mortar_lvl8_trail_emitter,FALSE,,FALSE,,450,100,0,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,130,,0,FALSE,FALSE,150,3,0,0,0,Artillery Hit,Bomb Exposion,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Cannon Cart Mortar Mode Projectile1,sc/buildings.sc,mortar_ammo1,FALSE,0,mortar_trail,FALSE,,FALSE,,750,95,20,TRUE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,120,Cannon Cart Mortar Mode Splash,1,FALSE,TRUE,0,0,2200,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Cannon Cart Mortar Mode Projectile2,sc/buildings.sc,mortar_ammo1,FALSE,0,mortar_trail,FALSE,,FALSE,,750,95,20,TRUE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,120,Cannon Cart Mortar Mode Splash,2,FALSE,TRUE,0,0,2200,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Cannon Cart Mortar Mode Projectile3,sc/buildings.sc,mortar_ammo1,FALSE,0,mortar_trail,FALSE,,FALSE,,750,95,20,TRUE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,120,Cannon Cart Mortar Mode Splash,3,FALSE,TRUE,0,0,2200,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Cannon Cart Mortar Mode Projectile4,sc/buildings.sc,mortar_ammo1,FALSE,0,mortar_trail,FALSE,,FALSE,,750,95,20,TRUE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,120,Cannon Cart Mortar Mode Splash,4,FALSE,TRUE,0,0,2200,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Cannon Cart Mortar Mode Projectile5,sc/buildings.sc,mortar_ammo1,FALSE,0,mortar_trail,FALSE,,FALSE,,750,95,20,TRUE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,120,Cannon Cart Mortar Mode Splash,5,FALSE,TRUE,0,0,2200,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Cannon Cart Mortar Mode Projectile6,sc/buildings.sc,mortar_ammo1,FALSE,0,mortar_trail,FALSE,,FALSE,,750,95,20,TRUE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,120,Cannon Cart Mortar Mode Splash,6,FALSE,TRUE,0,0,2200,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Cannon Cart Mortar Mode Projectile7,sc/buildings.sc,mortar_ammo1,FALSE,0,mortar_trail,FALSE,,FALSE,,750,95,20,TRUE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,120,Cannon Cart Mortar Mode Splash,7,FALSE,TRUE,0,0,2200,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Cannon Cart Mortar Mode Projectile8,sc/buildings.sc,mortar_ammo1,FALSE,0,mortar_trail,FALSE,,FALSE,,750,95,20,TRUE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,120,Cannon Cart Mortar Mode Splash,8,FALSE,TRUE,0,0,2200,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
BattleCopterBombProjectile,sc/characters.sc,projectile_battle_copter_bomb,FALSE,0,,FALSE,,FALSE,,900,100,0,TRUE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,TRUE,FALSE
BattleCopterProjectile,sc/buildings.sc,dragon_rider_ammo_01,FALSE,0,battle_copter_projectile_trail,FALSE,,FALSE,,960,107,100,FALSE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,TRUE,FALSE
ApprenticeWarden_small,sc/chr_apprentice_warden.sc,apprentice_warden_projectile,FALSE,0,Apprentice_Warden_projectile1_Trail,FALSE,,FALSE,,1400,45,50,TRUE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
ApprenticeWarden_small2,sc/chr_apprentice_warden.sc,apprentice_warden_projectile_lvl3,FALSE,0,Apprentice_Warden_projectile2_Trail,FALSE,,FALSE,,1400,45,50,TRUE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
JumpingRiderProjectile1,sc/chr_super_hog_rider.sc,super_h_rider_fly_projectile1,FALSE,0,,FALSE,,FALSE,,1200,45,20,TRUE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,120,SuperHogRiderSummonRider,1,FALSE,FALSE,0,0,1300,0,0,Super Hog Rider Land Hit,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
JumpingRiderProjectile2,sc/chr_super_hog_rider.sc,super_h_rider_fly_projectile1,FALSE,0,,FALSE,,FALSE,,1200,45,20,TRUE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,120,SuperHogRiderSummonRider,2,FALSE,FALSE,0,0,1300,0,0,Super Hog Rider Land Hit,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
JumpingRiderProjectile3,sc/chr_super_hog_rider.sc,super_h_rider_fly_projectile1,FALSE,0,,FALSE,,FALSE,,1200,45,20,TRUE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,120,SuperHogRiderSummonRider,3,FALSE,FALSE,0,0,1300,0,0,Super Hog Rider Land Hit,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
JumpingRiderProjectile4,sc/chr_super_hog_rider.sc,super_h_rider_fly_projectile1,FALSE,0,,FALSE,,FALSE,,1200,45,20,TRUE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,120,SuperHogRiderSummonRider,4,FALSE,FALSE,0,0,1300,0,0,Super Hog Rider Land Hit,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
JumpingRiderProjectile5,sc/chr_super_hog_rider.sc,super_h_rider_fly_projectile1,FALSE,0,,FALSE,,FALSE,,1200,45,20,TRUE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,120,SuperHogRiderSummonRider,5,FALSE,FALSE,0,0,1300,0,0,Super Hog Rider Land Hit,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
JumpingRiderProjectile6,sc/chr_super_hog_rider.sc,super_h_rider_fly_projectile1,FALSE,0,,FALSE,,FALSE,,1200,45,20,TRUE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,120,SuperHogRiderSummonRider,6,FALSE,FALSE,0,0,1300,0,0,Super Hog Rider Land Hit,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
JumpingRiderProjectile7,sc/chr_super_hog_rider.sc,super_h_rider_fly_projectile1,FALSE,0,,FALSE,,FALSE,,1200,45,20,TRUE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,120,SuperHogRiderSummonRider,7,FALSE,FALSE,0,0,1300,0,0,Super Hog Rider Land Hit,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
JumpingRiderProjectile8,sc/chr_super_hog_rider.sc,super_h_rider_fly_projectile1,FALSE,0,,FALSE,,FALSE,,1200,45,20,TRUE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,120,SuperHogRiderSummonRider,8,FALSE,FALSE,0,0,1300,0,0,Super Hog Rider Land Hit,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
JumpingRiderProjectile9,sc/chr_super_hog_rider.sc,super_h_rider_fly_projectile1,FALSE,0,,FALSE,,FALSE,,1200,45,20,TRUE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,120,SuperHogRiderSummonRider,9,FALSE,FALSE,0,0,1300,0,0,Super Hog Rider Land Hit,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
JumpingRiderProjectile10,sc/chr_super_hog_rider.sc,super_h_rider_fly_projectile1,FALSE,0,,FALSE,,FALSE,,1200,45,20,TRUE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,120,SuperHogRiderSummonRider,10,FALSE,FALSE,0,0,1300,0,0,Super Hog Rider Land Hit,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
JumpingRiderProjectile11,sc/chr_super_hog_rider.sc,super_h_rider_fly_projectile1,FALSE,0,,FALSE,,FALSE,,1200,45,20,TRUE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,120,SuperHogRiderSummonRider,11,FALSE,FALSE,0,0,1300,0,0,Super Hog Rider Land Hit,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
FireSpiritJump1,sc/chr_furnace.sc,firemite_idle1,FALSE,18,mortar_trail,FALSE,,FALSE,,400,10,0,TRUE,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,70,FireSpiritBurn,1,FALSE,FALSE,120,0,0,0,0,Firespirit Jump,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
FireSpiritJump2,sc/chr_furnace.sc,firemite_idle1,FALSE,18,mortar_trail,FALSE,,FALSE,,400,10,0,TRUE,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,70,FireSpiritBurn,2,FALSE,FALSE,120,0,0,0,0,Firespirit Jump,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
FireSpiritJump3,sc/chr_furnace.sc,firemite_idle1,FALSE,18,mortar_trail,FALSE,,FALSE,,400,10,0,TRUE,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,70,FireSpiritBurn,3,FALSE,FALSE,120,0,0,0,0,Firespirit Jump,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
FireSpiritJump4,sc/chr_furnace.sc,firemite_idle1,FALSE,18,mortar_trail,FALSE,,FALSE,,400,10,0,TRUE,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,70,FireSpiritBurn,4,FALSE,FALSE,120,0,0,0,0,Firespirit Jump,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
HealingSpiritEnergy,sc/buildings.sc,dummy_particle,FALSE,0,healer_projectile_trail,FALSE,,FALSE,,1900,40,38,FALSE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
TroopCatapultProjectile1,sc/chr_siege_machine_catapult.sc,firespirit_projectile1,FALSE,6,mortar_lvl8_trail_emitter,FALSE,,FALSE,,500,120,0,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,TroopCatapultSummonTroopNew,1,FALSE,TRUE,0,0,0,0,0,,,80,0,FALSE,0,0,TRUE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,TRUE,,,FALSE
LavaloonProjectile1,sc/chr_lavaloon.sc,lavaloon_sour_ground_crack,FALSE,0,,FALSE,,FALSE,,300,0,0,FALSE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,LavaloonSpawnPup,1,FALSE,FALSE,0,0,0,0,0,LavaloonAttackEffect,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
LavaloonProjectile2,sc/chr_lavaloon.sc,lavaloon_sour_ground_crack,FALSE,0,,FALSE,,FALSE,,300,0,0,FALSE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,LavaloonSpawnPup,2,FALSE,FALSE,0,0,0,0,0,LavaloonAttackEffect,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
LavaloonProjectile3,sc/chr_lavaloon.sc,lavaloon_sour_ground_crack,FALSE,0,,FALSE,,FALSE,,300,0,0,FALSE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,LavaloonSpawnPup,3,FALSE,FALSE,0,0,0,0,0,LavaloonAttackEffect,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
LavaloonProjectile4,sc/chr_lavaloon.sc,lavaloon_sour_ground_crack,FALSE,0,,FALSE,,FALSE,,300,0,0,FALSE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,LavaloonSpawnPup,4,FALSE,FALSE,0,0,0,0,0,LavaloonAttackEffect,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
LavaloonProjectile5,sc/chr_lavaloon.sc,lavaloon_sour_ground_crack,FALSE,0,,FALSE,,FALSE,,300,0,0,FALSE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,LavaloonSpawnPup,5,FALSE,FALSE,0,0,0,0,0,LavaloonAttackEffect,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
