Name,Emitter,AttachToBone,OnTop,BoundsCheck,ParticleSizeForBoundsCheck,DepthBias,AttachTransform,Rotation
String,String,String,boolean,boolean,int,int,String,String
,e_rc_cosmiccurseskin_d_groundsmoke,,FALSE,TRUE,2000,-200,Origin,0;0;0
,e_rc_cosmiccurseskin_d_darkgroundsmoke,,FALSE,TRUE,2000,-200,Origin,0;0;0
,e_rc_cosmiccurseskin_d_shield,,FALSE,TRUE,2000,-200,Origin,0;0;0
,e_rc_cosmiccurseskin_d_sparks,,FALSE,TRUE,0,0,Origin,0;0;0
ps_rc_cosmiccurseskin_idle,e_rc_cosmiccurseskin_i_groundmist_dark,,FALSE,TRUE,1000,-100,Origin,0;0;0
,e_rc_cosmiccurseskin_i_groundmist_light,,FALSE,TRUE,0,-100,Origin,0;0;0
,e_rc_cosmiccurseskin_i_skull_01,,FALSE,TRUE,0,0,Origin,0;0;0
ps_rc_cosmiccurseskin_jump,e_rc_cosmiccurseskin_j_start,root_s,FALSE,TRUE,1000,0,Origin,90;0;0
,e_rc_cosmiccurseskin_j_land,,FALSE,TRUE,1000,0,Origin,0;0;0
ps_rc_cosmiccurseskin_sleep,e_rc_cosmiccurseskin_s_shieldwind,shield_s,FALSE,TRUE,0,-300,Origin,0;0;0
,e_rc_cosmiccurseskin_s_shieldmovement,shield_s,FALSE,TRUE,3000,-300,Origin,0;0;0
,e_rc_cosmiccurseskin_s_shieldwind_front,shield_s,FALSE,TRUE,0,-100,Origin,0;0;0
,e_rc_cosmiccurseskin_s_shieldwind_greenish,shield_s,FALSE,TRUE,0,-100,Origin,0;0;0
,e_rc_cosmiccurseskin_s_letter_z,,TRUE,TRUE,0,350,Origin,0;0;0
,e_rc_cosmiccurseskin_s_sparkles,shield_s,TRUE,TRUE,0,300,Origin,0;0;0
,e_rc_cosmiccurseskin_s_letter_sparkles,,FALSE,FALSE,0,0,Origin,0;0;0
ps_rc_cosmiccurseskin_walk,e_rc_cosmiccurseskin_i_groundmist_dark,,FALSE,TRUE,1000,-100,Transform,0;0;0
,e_rc_cosmiccurseskin_i_groundmist_light,,FALSE,TRUE,1000,-100,Transform,0;0;0
ps_rc_cosmiccurseskin_wardrobe,e_rc_cosmiccurseskin_wd_groundcrack,,FALSE,FALSE,0,-100,World,0;0;0
,e_rc_cosmiccurseskin_wd_groundcrackremains,,FALSE,FALSE,0,-100,World,0;0;0
,e_rc_cosmiccurseskin_wd_crackswoosh_01,,FALSE,FALSE,0,0,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_land_left,,FALSE,FALSE,0,0,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_land_right,,TRUE,FALSE,0,200,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_shieldshift_01,,FALSE,FALSE,0,50,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_spearshift_01,spear_s,FALSE,FALSE,0,-200,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_spearshift_02,spear_s,FALSE,FALSE,0,-200,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_land_twiststep,,FALSE,FALSE,0,0,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_land_twiststep_01,,FALSE,FALSE,0,0,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_shieldsmoke,,FALSE,FALSE,0,-200,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_shieldsmoke_02,,FALSE,FALSE,0,-200,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_shieldsmoke_03,,FALSE,FALSE,0,-200,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_eye_left,L_eye_s,TRUE,FALSE,0,300,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_eye_right,R_eye_s,TRUE,FALSE,0,300,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_staffsmoke,spear_s,FALSE,FALSE,0,0,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_staffrocks,spear_s,FALSE,FALSE,0,-300,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_staffgroundsscreech,spear_s,FALSE,FALSE,0,0,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_staffgroundsscreechadd,spear_s,FALSE,FALSE,0,0,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_staffsparks,spear_s,FALSE,FALSE,0,0,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_stafftip,spear_s,FALSE,FALSE,0,0,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_shieldwind_back,shield_s,FALSE,FALSE,0,-100,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_shieldwind_front,shield_s,TRUE,FALSE,0,0,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_shieldwind_backoutbursts,shield_s,FALSE,FALSE,0,-200,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_shieldwind_backoutbursts_02,shield_s,FALSE,FALSE,0,-200,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_charge,shield_s,TRUE,FALSE,0,0,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_charge_dark,shield_s,TRUE,FALSE,0,0,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_chargeout,,FALSE,FALSE,0,-200,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_chargeout_dark,,FALSE,FALSE,0,-200,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_shieldwind_backoutbursts_03,shield_s,FALSE,FALSE,0,-200,Origin,0;0;0
,e_rc_cosmiccurseskin_wd_eye_flare,L_eye_s,TRUE,FALSE,0,300,Origin,0;0;0
ps_gw_cosmiccurseskin_Wardrobe,e_gw_WD_cosmiccurseskin_DarkGlow,book_s,FALSE,TRUE,7000,-50,LockTransform,0;0;0
,e_gw_WD_cosmiccurseskin_BookGlow,book_s,FALSE,TRUE,7000,-49,LockTransform,0;0;0
,e_gw_WD_cosmiccurseskin_GhostRaysSpellCast_01,book_s,FALSE,TRUE,7000,1,LockTransform,0;0;0
,e_gw_WD_cosmiccurseskin_GhostRaysSpellCast_02,book_s,FALSE,TRUE,7000,1,LockTransform,0;0;0
,e_gw_cosmiccurseskin_WD_ChargeSparks_L,L_wrist_s,TRUE,TRUE,7000,5,LockTransform,0;0;0
,e_gw_cosmiccurseskin_WD_ChargeSparks_R,R_wrist_s,TRUE,TRUE,7000,5,LockTransform,0;0;0
,e_gw_WD_cosmiccurseskin_LeftHandSpellCast_02,L_wrist_s,TRUE,TRUE,10000,5,LockTransform,0;0;0
,e_gw_WD_cosmiccurseskin_RightHandSpellCast_02,R_wrist_s,TRUE,TRUE,10000,5,LockTransform,0;0;0
,e_gw_WD_cosmiccurseskin_RibGhosts,chest_s,FALSE,TRUE,7000,-25,LockTransform,0;0;0
,e_gw_WD_cosmiccurseskin_BookSwirls,book_s,FALSE,TRUE,7000,0,LockTransform,0;0;0
,e_gw_WD_cosmiccurseskin_DarkGlowGround,,FALSE,FALSE,7000,0,Origin,0;0;0
,e_gw_cosmiccurseskin_WD_BookSpirits,book_s,FALSE,FALSE,7000,0,LockTransform,0;0;0
,e_gw_WD_cosmiccurseskin_BookRunes,book_s,FALSE,FALSE,7000,0,LockTransform,0;0;0
,e_gw_WD_cosmiccurseskin_DarkGlowGround,,FALSE,FALSE,0,-120,LockTransform,0;0;0
,e_gw_WD_cosmiccurseskin_GlowGround,,FALSE,FALSE,0,-120,LockTransform,0;0;0
,e_gw_WD_cosmiccurseskin_SmokeGround,,FALSE,FALSE,0,-25,LockTransform,-90;0;0
,e_gw_WD_cosmiccurseskin_EyeBeam_01,L_eyeBrowOut_s,TRUE,FALSE,0,0,LockTransform,0;0;0
,e_gw_WD_cosmiccurseskin_EyeBeam_02,R_eyeBrowOut_s,TRUE,FALSE,0,0,LockTransform,0;0;0
,e_gw_WD_cosmiccurseskin_BookSparks,book_s,FALSE,FALSE,0,25,Transform,0;0;0
,e_gw_WD_cosmiccurseskin_BookTrail,book_s,FALSE,FALSE,0,0,Transform,0;-90;0
,e_gw_WD_cosmiccurseskin_BookRunesLoop,book_s,FALSE,FALSE,0,0,Origin,0;0;0
,e_gw_WD_cosmiccurseskin_SpawnInSmoke,,FALSE,FALSE,0,0,Origin,0;0;0
,e_gw_WD_cosmiccurseskin_SpawnGhosts,,FALSE,FALSE,0,-25,Origin,0;0;0
,e_gw_WD_cosmiccurseskin_HandGlow,L_middle_01_s,FALSE,FALSE,0,25,LockTransform,0;0;0
,e_gw_WD_cosmiccurseskin_HandGlow_R,R_middle_01_s,TRUE,FALSE,0,25,LockTransform,0;0;0
,e_gw_WD_cosmiccurseskin_BookTrailSparks,book_s,TRUE,FALSE,0,0,Transform,0;0;0
,e_gw_cosmiccurseskin_WD_SelectedRing,book_s,TRUE,FALSE,0,25,LockTransform,0;0;0
,e_gw_cosmiccurseskin_WD_SelectBurst,book_s,FALSE,FALSE,0,0,Transform,0;0;0
,e_gw_cosmiccurseskin_WD_BookSelectRunes,book_s,FALSE,FALSE,0,0,LockTransform,0;0;0
,e_gw_cosmiccurseskin_WD_BookIdleRunes,book_s,FALSE,FALSE,0,0,LockTransform,-90;0;0
,e_gw_WD_cosmiccurseskin_RuneShoot,book_s,FALSE,FALSE,0,0,LockTransform,0;0;0
ps_mp_cosmiccurseskin_walk,e_mp_cosmiccurseskin_walk_wind_flap_01,root,FALSE,TRUE,8000,5,LockTransform,0;0;0
ps_mp_cosmiccurseskin_cheer,e_mp_cosmiccurseskin_cheer_firecircle_01,root,FALSE,TRUE,8000,-10,Origin,0;0;0
,e_mp_cosmiccurseskin_cheer_firebeam_01,jaw_s,FALSE,TRUE,8000,5,LockTransform,-19;118;-105
,e_mp_cosmiccurseskin_cheer_firebeam_02,jaw_s,FALSE,TRUE,8000,5,LockTransform,0;110;-111
,e_mp_cosmiccurseskin_cheer_energyrelease_01,chest_s,FALSE,TRUE,8000,90,LockTransform,0;0;0
,e_mp_cosmiccurseskin_cheer_energy_01,chest_s,FALSE,TRUE,8000,45,LockTransform,0;0;0
ps_mp_cosmiccurseskin_idle,e_mp_cosmiccurseskin_walk_wind_flap_01,root,FALSE,TRUE,8000,60,LockTransform,0;0;0
ps_mp_cosmiccurseskin_sleep,e_mp_cosmiccurseskin_sleep_sleepZ_01,,FALSE,TRUE,5000,5,Origin,0;0;0
,e_mp_cosmiccurseskin_sleep_fire_01,,FALSE,TRUE,5000,0,Origin,0;0;0
ps_mp_cosmiccurseskin_stunned,e_mp_cosmiccurseskin_walk_wind_flap_01,root,FALSE,TRUE,6000,60,LockTransform,0;0;0
,e_mp_cosmiccurseskin_stun_fire_01,lowerTeeth_s,FALSE,TRUE,6000,60,LockTransform,165;0;0
,e_mp_cosmiccurseskin_stun_droplet_01,lowerTeeth_s,FALSE,TRUE,9000,10,Origin,0;0;0
ps_mp_cosmiccurseskin_wardrobe,e_mp_cosmiccurseskin_wardrobe_firebeam_01,jaw_s,FALSE,TRUE,8000,5,LockTransform,-19;118;-105
,e_mp_cosmiccurseskin_wardrobe_fire_sky_01,jaw_s,FALSE,TRUE,8000,10,LockTransform,45;0;0
,e_mp_cosmiccurseskin_wardrobe_fire_early_01,jaw_s,FALSE,TRUE,8000,10,LockTransform,75;0;0
,e_mp_cosmiccurseskin_wardrobe_firebeam_early_01,jaw_s,FALSE,TRUE,8000,5,LockTransform,-18;130;-67
,e_mp_cosmiccurseskin_wardrobe_fire_wall_01,,FALSE,TRUE,8000,10,Origin,0;0;0
,e_mp_cosmiccurseskin_wardrobe_wind_flap_01,,FALSE,TRUE,7000,0,Origin,-5;180;0
,e_mp_cosmiccurseskin_wardrobe_wind_tail_01,spine_01_s,TRUE,TRUE,7000,30,LockTransform,30;-90;0
,e_mp_cosmiccurseskin_wardrobe_wind_wings_l_01,L_wingC1_s,TRUE,TRUE,7000,30,LockTransform,100;0;0
,e_mp_cosmiccurseskin_wardrobe_wind_wings_r_01,R_wingC1_s,TRUE,TRUE,7000,30,LockTransform,-100;0;0
,e_mp_cosmiccurseskin_wardrobe_eyes_glare_01,head_s,TRUE,TRUE,6000,60,Transform,0;0;0
,e_mp_cosmiccurseskin_wardrobe_smokeground_01,,FALSE,TRUE,8000,5,Origin,0;0;0
,e_mp_cosmiccurseskin_wardrobe_Smoke_Side_Right_01,,FALSE,TRUE,8000,125,Origin,0;0;0
,e_mp_cosmiccurseskin_wardrobe_Smoke_Side_Left_01,,FALSE,TRUE,8000,5,Origin,0;0;0
,e_mp_cosmiccurseskin_wardrobe_Smoke_Side_Left_02,,FALSE,TRUE,8000,5,Origin,0;0;0
,e_mp_cosmiccurseskin_wardrobe_eyes_glare_loop_early_01,L_eye_fx_s,FALSE,TRUE,8000,30,Transform,0;0;0
,e_mp_cosmiccurseskin_wardrobe_eyes_glare_loop_right_early_01,R_eye_fx_s,FALSE,TRUE,8000,15,Transform,0;0;0
,e_mp_cosmiccurseskin_wardrobe_fire_trail_01,,FALSE,TRUE,10000,0,LockTransform,0;67;0
,e_mp_cosmiccurseskin_wardrobe_wings_snap_01,,FALSE,TRUE,7000,0,Origin,0;0;0
,e_mp_cosmiccurseskin_wardrobe_wings_snap_02,,FALSE,TRUE,7000,0,Origin,0;0;0
,e_mp_cosmiccurseskin_wardrobe_Smoke_Side_Right_02,,FALSE,TRUE,7000,10,Origin,0;0;0
,e_mp_cosmiccurseskin_wardrobe_wind_wings_l_02,L_wingC1_s,FALSE,TRUE,8000,30,LockTransform,100;0;0
,e_mp_cosmiccurseskin_wardrobe_wind_wings_r_02,R_wingC1_s,FALSE,TRUE,8000,30,LockTransform,-100;0;0
,e_mp_cosmiccurseskin_wardrobe_wings_snap_left_01,,TRUE,TRUE,7000,25,Origin,0;0;0
,e_mp_cosmiccurseskin_wardrobe_wings_snap_left_02,,TRUE,TRUE,7000,25,Origin,0;0;0
,e_mp_cosmiccurseskin_wardrobe_wings_snap_03,,FALSE,TRUE,7000,25,Origin,0;0;0
,e_mp_cosmiccurseskin_wardrobe_wings_snap_left_03,,FALSE,TRUE,7000,25,Origin,0;0;0
,e_mp_cosmiccurseskin_wardrobe_Smoke_Nose_01,nose_s,FALSE,TRUE,6000,30,Transform,0;0;0
ps_bk_cosmiccurseskin_Idle,e_bk_cosmiccurseskin_PetalCape_01,back_item_02_s,FALSE,FALSE,1000,0,Transform,0;0;0
ps_bk_cosmiccurseskin_Walk,e_bk_cosmiccurseskin_DustTrail_04,Motion,FALSE,FALSE,1000,0,Transform,0;0;0
,e_bk_cosmiccurseskin_DustTrail_05,back_item_02_sMotion,FALSE,TRUE,2000,0,Transform,0;0;0
,e_bk_cosmiccurseskin_PetalCape_01,back_item_02_s,FALSE,TRUE,0,0,Transform,0;0;0
ps_bk_cosmiccurseskin_Cheer,e_bk_cosmiccurseskin_EyeGlint_01,L_eye_s,FALSE,TRUE,8000,100,LockTransform,0;0;0
,e_bk_cosmiccurseskin_DustVortex_01,,FALSE,TRUE,8000,-150,Origin,0;0;0
,e_bk_cosmiccurseskin_DustVortex_02,,TRUE,TRUE,2000,-150,Origin,0;0;0
,e_bk_cosmiccurseskin_Shockwave_01,head_s,TRUE,TRUE,2000,0,Transform,0;0;0
,e_bk_cosmiccurseskin_Shockwave_02,head_s,TRUE,TRUE,2000,0,Transform,0;0;0
,e_bk_cosmiccurseskin_Shockwave_03,head_s,TRUE,TRUE,2000,0,Transform,0;0;0
,e_bk_cosmiccurseskin_CheerShadow,head_s,FALSE,TRUE,8000,0,Transform,0;0;0
,e_bk_cosmiccurseskin_VortexImpact_01,head_s,TRUE,TRUE,2000,-100,Transform,90;0;0
,e_bk_cosmiccurseskin_VortexImpact_02,head_s,TRUE,TRUE,2000,-100,Transform,90;0;0
,e_bk_cosmiccurseskin_VortexImpact_03,head_s,TRUE,TRUE,8000,0,Transform,90;0;0
,e_bk_cosmiccurseskin_CheerStreaks,head_s,TRUE,TRUE,8000,0,Transform,0;0;0
,e_bk_cosmiccurseskin_CheerGlow,head_s,FALSE,TRUE,8000,0,Transform,0;0;0
,e_bk_cosmiccurseskin_Shockwave_05,head_s,FALSE,TRUE,8000,0,Transform,0;0;0
,e_bk_cosmiccurseskin_Shockwave_04,head_s,TRUE,TRUE,8000,0,Transform,0;0;0
,e_bk_cosmiccurseskin_Shockwave_06,,FALSE,TRUE,8000,0,Origin,0;0;0
,e_bk_cosmiccurseskin_Shockwave_07,,FALSE,TRUE,2000,0,Origin,0;0;0
,e_bk_cosmiccurseskin_CheerPetals,,FALSE,TRUE,8000,0,Origin,0;0;0
ps_bk_cosmiccurseskin_Stun,e_bk_cosmiccurseskin_SleepCrack,sword_s,FALSE,TRUE,1000,0,LockTransform,90;0;0
,e_bk_cosmiccurseskin_DustStun_01,sword_s,FALSE,TRUE,1000,0,LockTransform,0;90;0
,e_bk_cosmiccurseskin_PetalCape_02,,FALSE,TRUE,1000,0,Transform,0;0;0
,e_bk_cosmiccurseskin_SleepCrackBeams,sword_s,TRUE,TRUE,1000,0,LockTransform,0;0;0
,e_bk_cosmiccurseskin_StunShockwave_01,head_s,TRUE,TRUE,3000,0,Transform,0;0;0
ps_bk_cosmiccurseskin_Wardrobe,e_bk_cosmiccurseskin_WardrobePetalCape_01,back_item_02_s,FALSE,TRUE,1000,-300,Transform,0;0;0
,e_bk_cosmiccurseskin_WardrobeCrack_02,,FALSE,FALSE,0,0,LockTransform,0;55;0
,e_bk_cosmiccurseskin_WardrobeCrackDust_01,,FALSE,FALSE,0,0,Origin,0;55;0
,e_bk_cosmiccurseskin_WardrobeCrackDust_02,,FALSE,FALSE,0,0,Origin,0;55;0
,e_bk_cosmiccurseskin_WardrobePetals_01,,FALSE,FALSE,0,0,Origin,0;55;0
,e_bk_cosmiccurseskin_WardrobeEyeGlint,L_eye_s,TRUE,FALSE,0,0,LockTransform,0;0;0
,e_bk_cosmiccurseskin_WardrobeShockwave_01,head_s,TRUE,FALSE,0,0,Transform,0;0;0
,e_bk_cosmiccurseskin_WardrobeSlash_01,sword_s,FALSE,FALSE,0,0,LockTransform,0;180;0
,e_bk_cosmiccurseskin_WardrobeDustTrail_01,sword_s,FALSE,TRUE,1000,0,Transform,0;0;0
,e_bk_cosmiccurseskin_WardrobeSlash_02,sword_s,FALSE,FALSE,0,0,LockTransform,0;0;0
,e_bk_cosmiccurseskin_WardrobeDustTrail_02,sword_s,FALSE,TRUE,1000,0,Transform,0;0;0
,e_bk_cosmiccurseskin_WardrobeDustImpact_R,sword_s,FALSE,FALSE,0,0,Transform,0;0;0
,e_bk_cosmiccurseskin_WardrobeImpact_R,sword_s,FALSE,FALSE,0,0,Transform,0;0;0
,e_bk_cosmiccurseskin_WardrobeSlash_03,sword_s,FALSE,FALSE,0,0,LockTransform,0;0;0
,e_bk_cosmiccurseskin_WardrobeDustTrail_03,sword_s,FALSE,TRUE,1000,0,Transform,0;0;0
,e_bk_cosmiccurseskin_WardrobeDustImpact_L,sword_s,FALSE,FALSE,0,0,Transform,0;0;0
,e_bk_cosmiccurseskin_WardrobeImpact_L,sword_s,TRUE,FALSE,0,0,Transform,0;0;0
,e_bk_cosmiccurseskin_WardrobeVignette,,FALSE,FALSE,0,0,Origin,0;0;0
,e_bk_cosmiccurseskin_WardrobeCrackBeams,,TRUE,FALSE,0,0,Origin,0;55;0
,e_bk_cosmiccurseskin_WardrobeShockwaveLines_01,head_s,TRUE,FALSE,0,0,Origin,0;0;0
,e_bk_cosmiccurseskin_WardrobeImpact_02,sword_s,FALSE,FALSE,0,0,Transform,0;0;0
,e_bk_cosmiccurseskin_WardrobeImpact_03,sword_s,TRUE,FALSE,0,0,Transform,0;0;0
,e_bk_cosmiccurseskin_WardrobeSwordGlow_01,sword_s,FALSE,FALSE,0,30,LockTransform,0;0;0
,e_bk_cosmiccurseskin_WardrobeSwordGlow_02,sword_s,FALSE,FALSE,0,30,LockTransform,0;0;0
,e_bk_cosmiccurseskin_WardrobeSwordGlow_03,sword_s,FALSE,FALSE,0,30,LockTransform,0;0;0
ps_bk_cosmiccurseskin_Sleep,e_bk_cosmiccurseskin_PetalCape_02,,FALSE,FALSE,1000,0,Origin,0;0;0
,e_bk_cosmiccurseskin_Sleep,,FALSE,TRUE,2000,0,Origin,0;0;0
,e_bk_cosmiccurseskin_SleepCrack,sword_s,FALSE,TRUE,1000,0,LockTransform,90;0;0
,e_bk_cosmiccurseskin_DustSleep_02,sword_s,FALSE,TRUE,1000,-10,Origin,0;0;0
,e_bk_cosmiccurseskin_SleepCrackBeams,sword_s,FALSE,TRUE,1000,0,LockTransform,0;0;0
ps_bk_cosmiccurseskin_Attack1,e_bk_cosmiccurseskin_DustImpact_03,sword_s,FALSE,TRUE,4000,-200,Transform,0;0;0
,e_bk_cosmiccurseskin_DustTrail_01,sword_s,FALSE,TRUE,8000,-200,Transform,0;0;0
,e_bk_cosmiccurseskin_AttackSlash_01,sword_s,FALSE,TRUE,8000,15,LockTransform,0;0;0
,e_bk_cosmiccurseskin_PetalTrail_01,sword_s,FALSE,TRUE,4000,0,Transform,0;0;0
ps_bk_cosmiccurseskin_Attack,e_bk_cosmiccurseskin_AttackCrack,sword_s,FALSE,TRUE,2000,-300,Transform,0;0;0
,e_bk_cosmiccurseskin_DustTrail_02,sword_s,FALSE,TRUE,8000,0,Transform,0;0;0
,e_bk_cosmiccurseskin_AttackSlash_02,sword_s,FALSE,TRUE,8000,15,LockTransform,0;0;0
,e_bk_cosmiccurseskin_DustTrail_03,sword_s,FALSE,TRUE,8000,0,Transform,0;0;0
,e_bk_cosmiccurseskin_AttackSlash_03,sword_s,FALSE,TRUE,8000,15,LockTransform,0;0;0
,e_bk_cosmiccurseskin_PetalTrail_02,sword_s,FALSE,TRUE,4000,-30,Transform,0;0;0
,e_bk_cosmiccurseskin_DustImpact_02,sword_s,FALSE,TRUE,8000,0,Transform,0;0;0
,e_bk_cosmiccurseskin_DustImpact_01_L,sword_s,FALSE,TRUE,8000,0,Transform,0;0;0
,e_bk_cosmiccurseskin_DustImpact_01_R,sword_s,FALSE,TRUE,8000,0,Transform,0;0;0
,e_bk_cosmiccurseskin_PetalImpact_01,sword_s,FALSE,TRUE,8000,0,Transform,0;0;0
,e_bk_cosmiccurseskin_PetalImpact_02,sword_s,FALSE,TRUE,8000,0,Transform,0;0;0
,e_bk_cosmiccurseskin_EyeGlint_02,L_eye_s,FALSE,TRUE,8000,100,LockTransform,0;0;0
,e_bk_cosmiccurseskin_AttackImpact_03,sword_s,FALSE,TRUE,2000,70,Transform,0;0;0
,e_bk_cosmiccurseskin_AttackImpact_02,sword_s,FALSE,TRUE,2000,100,Transform,0;0;0
,e_bk_cosmiccurseskin_PetalTrail_03,sword_s,FALSE,TRUE,4000,-30,Transform,0;0;0
ps_builder_meteoriteskin_Idle,e_builder_meteoriteskin_HeadFlame_01,helmet_S,FALSE,TRUE,0,20,LockTransform,0;0;0
,e_builder_meteoriteskin_HeadFlame_02,helmet_S,FALSE,TRUE,0,15,LockTransform,0;0;0
,e_builder_meteoriteskin_HammerFlame_01,hammer_s,FALSE,TRUE,0,20,LockTransform,0;0;0
,e_builder_meteoriteskin_HammerFlame_02,hammer_s,FALSE,TRUE,0,20,LockTransform,0;0;0
,e_builder_meteoriteskin_HeadEmbers_01,helmet_S,FALSE,TRUE,0,0,Transform,0;0;0
,e_builder_meteoriteskin_WD_HammerEmbers_01,hammer_s,FALSE,TRUE,0,0,Transform,0;0;0
ps_builder_meteoriteskin_Cheer,e_builder_meteoriteskin_HeadFlame_01,helmet_S,FALSE,TRUE,0,5,LockTransform,0;0;0
,e_builder_meteoriteskin_HeadFlame_02,helmet_S,FALSE,TRUE,0,20,LockTransform,0;0;0
,e_builder_meteoriteskin_C_Ring,hammer_s,FALSE,TRUE,800,0,LockTransform,0;0;0
,e_builder_meteoriteskin_HammerFlame_01,hammer_s,FALSE,TRUE,0,0,LockTransform,0;0;0
,e_builder_meteoriteskin_HammerFlame_02,hammer_s,FALSE,TRUE,0,0,LockTransform,0;0;0
,e_builder_meteoriteskin_C_HammerTrail_01,hammer_s,FALSE,TRUE,1000,-15,LockTransform,0;0;0
,e_builder_meteoriteskin_C_HammerEmbers_01,hammer_s,FALSE,TRUE,0,0,Transform,0;0;0
,e_builder_meteoriteskin_HeadFlame_03,helmet_S,FALSE,TRUE,0,20,Transform,0;0;0
ps_builder_meteoriteskin_Wardrobe,e_builder_meteoriteskin_WD_HeadFlame_01,helmet_S,FALSE,TRUE,0,-20,LockTransform,0;0;0
,e_builder_meteoriteskin_WD_HeadFlame_02,helmet_S,FALSE,TRUE,0,-20,LockTransform,0;0;0
,e_builder_meteoriteskin_HammerFlame_01,hammer_s,FALSE,TRUE,0,15,LockTransform,0;0;0
,e_builder_meteoriteskin_HammerFlame_02,hammer_s,FALSE,TRUE,0,25,LockTransform,0;0;0
,e_builder_meteoriteskin_WD_Crater,,FALSE,TRUE,0,-25,LockTransform,30;0;0
,e_builder_meteoriteskin_WD_ImpactDebris,,TRUE,TRUE,1000,0,LockTransform,-90;0;0
,e_builder_meteoriteskin_WD_ImpactSmoke,,FALSE,TRUE,1000,0,LockTransform,-90;0;0
,e_builder_meteoriteskin_WD_ImpactSparks,,FALSE,TRUE,1000,0,LockTransform,-90;0;0
,e_builder_meteoriteskin_WD_Embers_01,helmet_S,FALSE,TRUE,0,-50,Transform,0;0;0
,e_builder_meteoriteskin_WD_HammerEmbers_01,hammer_s,FALSE,TRUE,0,20,Transform,0;0;0
,e_builder_meteoriteskin_WD_StandSmoke,,FALSE,TRUE,0,0,Origin,-90;0;0
,e_builder_meteoriteskin_WD_Hammertrail_01,hammer_s,FALSE,TRUE,0,0,Transform,0;0;0
,e_builder_meteoriteskin_WD_HammerImpact,helmet_S,TRUE,TRUE,0,0,Origin,0;0;0
,e_builder_meteoriteskin_WD_Glowtrail_01,hips_s,FALSE,TRUE,0,-50,Transform,0;0;0
,e_builder_meteoriteskin_WD_Hammertrail_02,hammer_s,FALSE,TRUE,0,0,Transform,0;0;0
,e_builder_meteoriteskin_WD_ImpactDome,,FALSE,TRUE,0,0,LockTransform,0;0;0
,e_builder_meteoriteskin_WD_ImpactFlash,,FALSE,TRUE,0,-20,LockTransform,-90;0;0
,e_builder_meteoriteskin_WD_ImpactFlare,,FALSE,TRUE,0,-20,LockTransform,0;0;0
,e_builder_meteoriteskin_WD_StartTrail_01,hips_s,FALSE,TRUE,0,0,Transform,0;0;0
,e_builder_meteoriteskin_WD_HammerFlame_03,hammer_s,FALSE,TRUE,0,45,Transform,0;0;0
,e_builder_meteoriteskin_HammerGlow_01,hammer_s,FALSE,TRUE,0,-20,LockTransform,0;0;0
,e_builder_meteoriteskin_WD_HeadGlow,helmet_S,FALSE,TRUE,0,-30,LockTransform,0;0;0
,e_builder_meteoriteskin_WD_HeadFlame_03,helmet_S,FALSE,TRUE,0,-25,Transform,0;0;0
ps_builder_meteoriteskin_Attack,e_builder_meteoriteskin_HeadFlame_01,helmet_S,FALSE,TRUE,0,20,LockTransform,0;0;0
,e_builder_meteoriteskin_HeadFlame_02,helmet_S,FALSE,TRUE,0,15,LockTransform,0;0;0
,e_builder_meteoriteskin_HammerFlame_01,hammer_s,FALSE,TRUE,0,20,LockTransform,0;0;0
,e_builder_meteoriteskin_HammerFlame_02,hammer_s,FALSE,TRUE,0,20,LockTransform,0;0;0
,e_builder_meteoriteskin_HeadEmbers_01,helmet_S,FALSE,TRUE,0,0,Transform,0;0;0
,e_builder_meteoriteskin_HammerEmbers_01,hammer_s,FALSE,TRUE,0,0,Transform,0;0;0
ps_builder_meteoriteskin_Building,e_builder_meteoriteskin_HeadFlame_01,helmet_S,FALSE,TRUE,0,20,LockTransform,0;0;0
,e_builder_meteoriteskin_HeadFlame_02,helmet_S,FALSE,TRUE,0,15,LockTransform,0;0;0
